Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp,,
9/24/2018 8:00,20441,6.525001,10.97167,23.82168,12.33667,15.89667,15.79999,12.64027,,
9/24/2018 9:00,20442,6.393334,10.925,24.09,11.96834,15.79666,15.79999,13.75924,,
9/24/2018 10:00,20443,6.381669,10.95,23.52168,11.93166,15.67166,15.79999,13.58967,,
9/24/2018 11:00,20444,6.39333,10.97833,23.49833,12.29833,15.57166,15.79999,13.52504,,
9/24/2018 12:00,20445,6.356664,10.95,23.58333,13.26834,15.49667,15.79999,13.4881,,
9/24/2018 13:00,20446,6.468331,10.94667,23.72832,14.675,15.39667,15.79999,13.47131,,
9/24/2018 14:00,20447,6.406663,10.92834,24.00001,16.22501,15.29999,15.79999,13.45956,,
9/24/2018 15:00,20448,6.474999,10.925,23.77333,17.59,15.29999,15.79999,13.43941,,
9/24/2018 16:00,20449,6.521668,10.975,23.375,18.595,15.29999,15.79999,13.4327,,
9/24/2018 17:00,20450,6.453332,10.94667,24.22333,18.95,15.29999,15.74667,13.4411,,
9/24/2018 18:00,20451,6.503334,10.90333,23.74165,18.78666,15.37834,15.70001,13.4688,,
9/24/2018 19:00,20452,6.496665,10.97167,23.88333,18.28,15.47833,15.70001,12.98948,,
9/24/2018 20:00,20453,6.474998,10.875,23.75501,17.57,15.57832,15.70001,12.90385,,
9/24/2018 21:00,20454,6.550003,10.97833,23.39665,16.64499,15.67834,15.70001,12.85349,,
9/24/2018 22:00,20455,6.5,10.95,23.62332,15.72,15.77832,15.70001,12.81907,,
9/24/2018 23:00,20456,6.446666,10.925,24.38166,14.87332,15.79999,15.70001,12.78801,,
9/25/2018 0:00,20457,6.478334,10.97167,23.69332,14.155,15.87834,15.70001,12.76115,,
9/25/2018 1:00,20458,6.418329,10.975,23.10666,13.50167,15.84666,15.70001,12.7368,,
9/25/2018 2:00,20459,6.428331,10.925,24.42834,12.90834,15.79999,15.70001,12.72086,,
9/25/2018 3:00,20460,6.396669,10.92834,23.20167,12.40834,15.77167,15.70001,12.69819,,
9/25/2018 4:00,20461,6.424997,10.95,24.22331,11.93333,15.67166,15.70001,12.67049,,
9/25/2018 5:00,20462,6.349997,10.975,23.61833,11.43666,15.59666,15.70001,12.63775,,
9/25/2018 6:00,20463,6.356668,11,23.69334,11.03667,15.49667,15.70001,12.5941,,
9/25/2018 7:00,20464,6.293336,10.97167,24.14499,10.63667,15.39667,15.70001,12.54206,,
9/25/2018 8:00,20465,6.193337,10.95333,24.39334,10.23667,15.27167,15.70001,12.62936,,
9/25/2018 9:00,20466,6.200002,10.97167,23.38499,9.896662,15.17166,15.70001,13.88432,,
9/25/2018 10:00,20467,6.200002,10.92834,24.24834,9.934998,15.04667,15.67167,13.66523,,
9/25/2018 11:00,20468,6.150002,10.95,24.46334,10.42333,14.91834,15.59999,13.57289,,
9/25/2018 12:00,20469,6.225004,10.975,23.02499,11.42167,14.77167,15.59999,13.53427,,
9/25/2018 13:00,20470,6.175001,10.92167,23.87832,12.95667,14.67166,15.59999,13.49902,,
9/25/2018 14:00,20471,6.259997,10.90333,23.49334,14.65,14.57167,15.59999,13.48642,,
9/25/2018 15:00,20472,6.428331,10.975,22.94666,15.99,14.5,15.57166,13.43438,,
9/25/2018 16:00,20473,6.396663,10.925,24.48168,17.07,14.5,15.5,13.42431,,
9/25/2018 17:00,20474,6.446665,10.975,23.89666,17.54167,14.52833,15.5,13.40668,,
9/25/2018 18:00,20475,6.406667,10.95,23.60001,17.76833,14.65334,15.5,13.4327,,
9/25/2018 19:00,20476,6.5,10.975,23.04333,17.43334,14.72833,15.49667,13.01214,,
9/25/2018 20:00,20477,6.474998,10.95,23.25666,16.74501,14.82834,15.40001,12.93659,,
9/25/2018 21:00,20478,6.525001,10.925,23.10832,15.73833,14.95333,15.40001,12.88119,,
9/25/2018 22:00,20479,6.493333,10.94666,23.475,14.77333,15.05332,15.40001,12.84258,,
9/25/2018 23:00,20480,6.484166,10.946665,23.27751,14.11583,15.078325,15.40001,12.81571,,
9/26/2018 0:00,20481,6.474999,10.94667,23.08002,13.45833,15.10333,15.40001,12.79557,,
9/26/2018 1:00,20482,6.346663,10.925,23.04665,12.93,15.14666,15.40001,12.76619,,
9/26/2018 2:00,20483,6.374998,10.925,22.84834,12.355,15.09999,15.40001,12.73849,,
9/26/2018 3:00,20484,6.401666,10.95,23.5925,11.84583,15.07333,15.40001,12.70994,,
9/26/2018 4:00,20485,6.428334,10.975,24.33666,11.33666,15.04667,15.40001,12.68056,,
9/26/2018 5:00,20486,6.386668,10.95,24.10501,10.88333,14.99667,15.40001,12.65622,,
9/26/2018 6:00,20487,6.288333,10.975,23.745,10.43666,14.89667,15.40001,12.62012,,
9/26/2018 7:00,20488,6.200004,10.99667,23.9,10.03667,14.79999,15.375,12.56472,,
9/26/2018 8:00,20489,6.18667,10.95333,23.95834,9.636669,14.71834,15.39667,12.66797,,
9/26/2018 9:00,20490,6.11667,10.97167,23.92834,9.293334,14.57167,15.29999,13.90698,,
9/26/2018 10:00,20491,6.22167,10.925,24.35833,9.309997,14.44668,15.29999,13.68705,,
9/26/2018 11:00,20492,6.486667,10.95333,24.60167,9.776662,14.34666,15.29999,13.57708,,
9/26/2018 12:00,20493,6.100004,10.95,23.25167,10.82166,14.22168,15.29999,13.51497,,
9/26/2018 13:00,20494,6.253335,10.97167,24.13168,12.38167,14.12166,15.29999,13.48391,,
9/26/2018 14:00,20495,6.178336,10.95,22.91833,14.13166,14.04667,15.27167,13.46124,,
9/26/2018 15:00,20496,6.303335,10.92834,23.36665,15.64332,14,15.20001,13.43354,,
9/26/2018 16:00,20497,6.374998,10.97167,23.70334,16.805,14,15.20001,13.42179,,
9/26/2018 17:00,20498,6.428331,10.92833,24.63,17.40667,14.05332,15.20001,13.42011,,
9/26/2018 18:00,20499,6.474998,10.92167,24.03167,17.39334,14.12834,15.14666,13.19766,,
9/26/2018 19:00,20500,6.471665,10.925,23.66666,17.05166,14.22833,15.09999,12.9878,,
9/26/2018 20:00,20501,6.478333,10.925,23.86166,16.27333,14.35334,15.09999,12.9282,,
9/26/2018 21:00,20502,6.399995,10.92833,23.02834,15.39499,14.45333,15.09999,12.88455,,
9/26/2018 22:00,20503,6.421666,10.99667,24.11833,14.54833,14.55332,15.09999,12.84761,,
9/26/2018 23:00,20504,6.349997,10.95333,23.185,13.77667,14.67834,15.09666,12.82243,,
9/27/2018 0:00,20505,6.406663,10.92167,23.705,13.12667,14.70001,15.07832,12.78633,,
9/27/2018 1:00,20506,6.439998,10.9,24.085,12.53334,14.70001,15.02167,12.76199,,
9/27/2018 2:00,20507,6.406667,10.925,23.72332,12.00833,14.70001,15.04999,12.73513,,
9/27/2018 3:00,20508,6.553334,10.925,24.055,11.53667,14.70001,15.02499,12.70994,,
9/27/2018 4:00,20509,6.45833,10.95,23.79166,11.13667,14.62166,15,12.6898,,
9/27/2018 5:00,20510,6.363334,10.92833,24.165,10.73667,14.54667,15.025,12.65118,,
9/27/2018 6:00,20511,6.303336,10.95,23.11835,10.38999,14.49667,15.05,12.60501,,
9/27/2018 7:00,20512,6.283335,10.94667,23.34999,10.065,14.39667,15,12.55297,,
9/27/2018 8:00,20513,6.11667,10.925,23.00666,9.789999,14.29999,15,12.5622,,
9/27/2018 9:00,20514,6.208337,10.9,23.44333,9.521667,14.22168,15,13.84822,,
9/27/2018 10:00,20515,6.188336,10.925,23.5,9.534999,14.12166,15,13.62997,,
9/27/2018 11:00,20516,6.190004,10.90333,23.64334,10.05166,14.02167,15,13.52504,,
9/27/2018 12:00,20517,6.221669,10.95,24.25999,11.09334,13.92167,15,13.48726,,
9/27/2018 13:00,20518,6.125001,10.92167,23.93334,12.58501,13.82166,15,13.44781,,
9/27/2018 14:00,20519,6.209998,10.9,24.13832,14.35334,13.79999,14.97167,13.41171,,
9/27/2018 15:00,20520,6.375001,10.92833,24.32166,15.92167,13.775,14.90001,13.38485,,
9/27/2018 16:00,20521,6.378335,10.92167,23.43667,17.02666,13.79999,14.90001,13.3689,,
9/27/2018 17:00,20522,6.45,10.92834,23.29167,17.60666,13.82834,14.90001,13.36303,,
9/27/2018 18:00,20523,6.450001,10.89667,23.50332,17.59333,13.92833,14.89667,13.38821,,
9/27/2018 19:00,20524,6.446664,10.925,23.62334,17.28333,14.02833,14.79999,13.01214,,
9/27/2018 20:00,20525,6.500001,10.925,23.91999,16.67333,14.15334,14.79999,12.94666,,
9/27/2018 21:00,20526,6.42833,10.97833,23.85665,15.845,14.28166,14.79999,12.9005,,
9/27/2018 22:00,20527,6.424995,10.99667,23.675,14.97334,14.40001,14.79999,12.85936,,
9/27/2018 23:00,20528,6.543335,10.925,24.17168,14.255,14.47833,14.79999,12.82495,,
9/28/2018 0:00,20529,6.406667,10.9,24.34166,13.60501,14.52833,14.79999,12.79641,,
9/28/2018 1:00,20530,6.443334,10.9,23.58666,13.03,14.59999,14.79999,12.77458,,
9/28/2018 2:00,20531,6.503335,10.92834,23.76,12.53667,14.59999,14.79999,12.74772,,
9/28/2018 3:00,20532,6.553334,10.94667,24.18,12.05834,14.59666,14.79999,12.72589,,
9/28/2018 4:00,20533,6.453333,10.95001,24.33834,11.63667,14.5,14.79999,12.70071,,
9/28/2018 5:00,20534,6.458333,10.95333,24.13999,11.29,14.49667,14.79999,12.67972,,
9/28/2018 6:00,20535,6.413332,10.925,22.975,10.99,14.40001,14.79999,12.64699,,
9/28/2018 7:00,20536,6.299999,10.92167,23.52167,10.665,14.34666,14.79999,12.60417,,
9/28/2018 8:00,20537,6.340003,10.9,23.58167,10.36499,14.27167,14.79999,12.58655,,
9/28/2018 9:00,20538,6.221669,10.95,23.515,10.09334,14.19667,14.79999,13.80373,,
9/28/2018 10:00,20539,6.100004,10.92834,23.68833,10.11001,14.09999,14.79999,13.57037,,
9/28/2018 11:00,20540,6.11667,10.97167,24.65334,10.63001,14.02167,14.79999,13.48475,,
9/28/2018 12:00,20541,6.233338,10.90333,23.14834,11.66832,13.94668,14.79999,13.43018,,
9/28/2018 13:00,20542,6.103337,10.95,23.76333,13.235,13.87166,14.79999,13.38485,,
9/28/2018 14:00,20543,6.27833,10.94666,23.63167,15.00667,13.79999,14.79999,13.35127,,
9/28/2018 15:00,20544,6.300002,10.925,22.94001,16.56833,13.79999,14.79999,13.33281,,
9/28/2018 16:00,20545,6.356661,10.95,22.97499,17.67667,13.80333,14.72168,13.3135,,
9/28/2018 17:00,20546,6.375,10.925,25.02002,18.15334,13.90001,14.70001,13.32022,,
9/28/2018 18:00,20547,6.496666,10.925,23.76167,18.115,13.98166,14.70001,13.06922,,
9/28/2018 19:00,20548,6.503335,10.925,23.46833,17.655,14.10333,14.70001,12.96261,,
9/28/2018 20:00,20549,6.424996,10.95,22.95667,17.10834,14.25333,14.70001,12.92736,,
9/28/2018 21:00,20550,6.474998,10.95001,22.82334,16.50167,14.35334,14.70001,12.90385,,
9/28/2018 22:00,20551,6.449998,10.925,24.365,15.85166,14.47833,14.70001,12.86104,,
9/28/2018 23:00,20552,6.424996,10.95,23.39832,15.12667,14.57833,14.70001,12.82914,,
9/29/2018 0:00,20553,6.424996,10.95333,22.93167,14.50833,14.67834,14.70001,12.809,,
9/29/2018 1:00,20554,6.424996,10.95,23.34999,14.03667,14.70001,14.70001,12.78298,,
9/29/2018 2:00,20555,6.446663,10.95,24.285,13.58334,14.70001,14.70001,12.7494,,
9/29/2018 3:00,20556,6.471666,10.97167,22.955,13.13333,14.70001,14.70001,12.71918,,
9/29/2018 4:00,20557,6.500002,10.90333,24.16999,12.63667,14.70001,14.70001,12.68644,,
9/29/2018 5:00,20558,6.334997,10.97167,24.02833,12.23666,14.70001,14.70001,12.6495,,
9/29/2018 6:00,20559,6.371667,10.92833,24.41001,11.78666,14.64666,14.70001,12.61089,,
9/29/2018 7:00,20560,6.393331,11,23.28333,11.43666,14.57167,14.70001,12.57815,,
9/29/2018 8:00,20561,6.268338,10.975,22.98668,11.11833,14.5,14.72833,12.59914,,
9/29/2018 9:00,20562,6.335001,10.975,23.49168,11,14.42167,14.775,13.38653,,
9/29/2018 10:00,20563,6.290004,10.95,24.34668,11.16334,14.34666,14.74667,13.57121,,
9/29/2018 11:00,20564,6.153336,10.92167,23.80334,11.73,14.27167,14.70334,13.50657,,
9/29/2018 12:00,20565,6.300004,10.95334,22.815,12.68666,14.19667,14.72168,13.39241,,
9/29/2018 13:00,20566,6.253334,10.92167,23.19998,14.05,14.09999,14.70001,13.37562,,
9/29/2018 14:00,20567,6.331666,10.95,22.91833,15.28333,14.09999,14.70001,13.34372,,
9/29/2018 15:00,20568,6.368332,10.975,23.64499,16.23,14.09999,14.70001,13.31014,,
9/29/2018 16:00,20569,6.406664,10.90333,23.37833,17.17333,14.09999,14.70001,13.30594,,
9/29/2018 17:00,20570,6.403335,10.94667,23.04502,17.68833,14.15334,14.70001,13.32441,,
9/29/2018 18:00,20571,6.521667,10.95001,23.03,17.87167,14.22833,14.70001,13.09441,,
9/29/2018 19:00,20572,6.399995,10.95,23.00835,17.63666,14.32834,14.70001,12.95926,,
9/29/2018 20:00,20573,6.474998,10.95,23.01,17.20833,14.42833,14.70001,12.91057,,
9/29/2018 21:00,20574,6.525002,10.9,22.85332,16.655,14.52833,14.70001,12.88706,,
9/29/2018 22:00,20575,6.424996,10.875,23.055,16.13667,14.65334,14.70001,12.8644,,
9/29/2018 23:00,20576,6.399995,10.925,23.38833,15.73666,14.72833,14.70001,12.84929,,
9/30/2018 0:00,20577,6.449998,10.925,23.46,15.44334,14.79999,14.70001,12.85013,,
9/30/2018 1:00,20578,6.449997,10.97833,24.51165,15.29999,14.87834,14.70001,12.85097,,
9/30/2018 2:00,20579,6.471665,10.94666,24.28168,15.29999,14.90001,14.70001,12.83334,,
9/30/2018 3:00,20580,6.396665,10.95333,22.91833,15.29999,14.90001,14.70001,12.81236,,
9/30/2018 4:00,20581,6.406663,10.95,23.685,15.29666,14.90001,14.70001,12.78465,,
9/30/2018 5:00,20582,6.424998,11,23.11167,15.17166,14.90001,14.70001,12.75611,,
9/30/2018 6:00,20583,6.5,10.92167,23.36501,14.99334,14.90001,14.70334,12.73513,,
9/30/2018 7:00,20584,6.424996,10.95333,24.04501,14.84666,14.90001,14.775,12.70994,,
9/30/2018 8:00,20585,6.496666,10.975,24.19001,14.69,14.90001,14.79999,12.69903,,
9/30/2018 9:00,20586,6.421668,11,23.035,14.49667,14.90001,14.79999,12.87028,,
9/30/2018 10:00,20587,6.406667,11,23.46166,14.45666,14.90001,14.79999,13.4008,,
9/30/2018 11:00,20588,6.471665,10.94667,23.42166,14.79167,14.90001,14.79999,13.21864,,
9/30/2018 12:00,20589,6.40333,10.95334,24.03168,15.26334,14.90001,14.79999,13.3815,,
9/30/2018 13:00,20590,6.468332,10.94666,23.55335,15.79834,14.90001,14.79999,13.27992,,
9/30/2018 14:00,20591,6.406664,10.925,23.52832,16.39499,14.90001,14.79999,13.36471,,
9/30/2018 15:00,20592,6.468331,10.90333,23.41166,17.04832,14.90001,14.79999,13.35379,,
9/30/2018 16:00,20593,6.456666,10.97167,23.50335,17.82,14.90001,14.79999,13.37142,,
9/30/2018 17:00,20594,6.5,10.95334,24.4,18.17834,14.97833,14.79999,13.2816,,
9/30/2018 18:00,20595,6.424996,10.97167,23.70334,18.17167,15.00333,14.79999,13.37646,,
9/30/2018 19:00,20596,6.474999,10.92834,24.44166,17.93667,15.09999,14.79999,12.95086,,
9/30/2018 20:00,20597,6.471665,10.94667,23.00998,17.43001,15.17834,14.79999,12.88874,,
9/30/2018 21:00,20598,6.453332,10.95333,23.45501,16.77667,15.25333,14.79999,12.84929,,
9/30/2018 22:00,20599,6.5,10.95,23.03501,16.155,15.29999,14.80333,12.82411,,
9/30/2018 23:00,20600,6.471665,10.97167,23.52167,15.63333,15.37834,14.90001,12.80312,,
10/1/2018 0:00,20601,6.478333,10.92833,24.01,15.10834,15.40001,14.90001,12.77458,,
10/1/2018 1:00,20602,6.471665,10.99667,25.63999,14.555,15.40001,14.90001,12.74856,,
10/1/2018 2:00,20603,6.449999,10.92833,23.18667,13.98333,15.40001,14.90001,12.72421,,
10/1/2018 3:00,20604,6.478333,10.94667,24.05999,13.45833,15.37166,14.90001,12.69315,,
10/1/2018 4:00,20605,6.368332,10.925,23.69667,12.98333,15.29999,14.90001,12.6579,,
10/1/2018 5:00,20606,6.349997,10.95333,23.42834,12.50833,15.27167,14.90001,12.62432,,
10/1/2018 6:00,20607,6.34333,10.94666,23.52499,12.03667,15.20001,14.90001,12.58067,,
10/1/2018 7:00,20608,6.231664,10.95,23.70333,11.665,15.12166,14.97833,12.54373,,
10/1/2018 8:00,20609,6.300001,10.95333,23.78168,11.34,15.02167,15,12.56556,,
10/1/2018 9:00,20610,6.318335,10.95,23.39333,11.09334,14.94668,15,13.10112,,
10/1/2018 10:00,20611,6.206669,10.97167,24.62167,11.085,14.82166,15,13.45033,,
10/1/2018 11:00,20612,6.271667,10.95333,24.40665,11.54833,14.72168,15,13.6073,,
10/1/2018 12:00,20613,6.235002,10.97167,22.99,12.40834,14.64333,15,13.52504,,
10/1/2018 13:00,20614,6.34333,10.925,23.58832,13.52167,14.5,14.99667,13.46124,,
10/1/2018 14:00,20615,6.331666,10.95333,23.55334,15.025,14.44668,14.90001,13.41675,,
10/1/2018 15:00,20616,6.446664,10.97167,24.71501,16.41834,14.40001,14.90001,13.37058,,
10/1/2018 16:00,20617,6.428331,10.95,23.02501,17.55166,14.40001,14.90001,13.35127,,
10/1/2018 17:00,20618,6.424996,10.90333,23.60332,18.24167,14.40334,14.90001,13.35463,,
10/1/2018 18:00,20619,6.449998,10.94667,25.455,18.57499,14.5,14.90001,13.2497,,
10/1/2018 19:00,20620,6.474998,10.97833,23.35999,18.23,14.58166,14.90001,12.96094,,
10/1/2018 20:00,20621,6.471666,10.97167,22.96333,17.49501,14.72833,14.90001,12.90217,,
10/1/2018 21:00,20622,6.500001,10.95,23.18667,16.61999,14.82834,14.84666,12.86944,,
10/1/2018 22:00,20623,6.449998,10.95001,24.40002,15.85166,14.92833,14.79999,12.8367,,
10/1/2018 23:00,20624,6.453332,10.95001,24.65665,15.17999,15,14.79999,12.809,,
10/2/2018 0:00,20625,6.471665,10.95001,23.42999,14.60834,15.07832,14.79999,12.78885,,
10/2/2018 1:00,20626,6.378332,10.95001,23.21668,14.13667,15.09999,14.79999,12.76954,,
10/2/2018 2:00,20627,6.446668,10.925,23.68666,13.73666,15.09999,14.80333,12.74604,,
10/2/2018 3:00,20628,6.349997,10.925,22.93333,13.36499,15.09666,14.90001,12.71918,,
10/2/2018 4:00,20629,6.471667,10.95334,24.40665,13.09,15,14.90001,12.69483,,
10/2/2018 5:00,20630,6.299997,10.95,24.755,12.79333,15,14.90001,12.66965,,
10/2/2018 6:00,20631,6.356668,10.92167,23.1,12.59334,14.94668,14.90001,12.62936,,
10/2/2018 7:00,20632,6.36167,10.975,23.73334,12.42167,14.89667,14.90001,12.6025,,
10/2/2018 8:00,20633,6.306667,10.975,23.72999,12.40001,14.79999,14.90001,12.59578,,
10/2/2018 9:00,20634,6.256666,10.95333,24.155,12.40001,14.74667,14.90001,12.69819,,
10/2/2018 10:00,20635,6.34333,10.975,23.85168,12.43166,14.70001,14.90001,13.60982,,
10/2/2018 11:00,20636,6.424997,10.95,25.76832,12.87333,14.62166,14.90001,13.51748,,
10/2/2018 12:00,20637,6.324999,10.925,23.55832,13.79001,14.52167,14.90001,13.40332,,
10/2/2018 13:00,20638,6.378333,10.97167,23.72998,14.99,14.5,14.90001,13.36051,,
10/2/2018 14:00,20639,6.378332,10.95001,24.34666,16.18666,14.5,14.90001,13.34876,,
10/2/2018 15:00,20640,6.399997,10.975,24.24666,17.23333,14.5,14.90001,13.32861,,
10/2/2018 16:00,20641,6.421666,10.975,24.59835,18.19833,14.5,14.82166,13.35211,,
10/2/2018 17:00,20642,6.446665,10.95001,24.29666,18.58166,14.55332,14.79999,13.33197,,
10/2/2018 18:00,20643,6.431666,10.925,23.07167,18.64666,14.65334,14.79999,13.34624,,
10/2/2018 19:00,20644,6.474998,10.92834,23.35333,18.43667,14.75333,14.79999,12.95758,,
10/2/2018 20:00,20645,6.5,10.95,23.56499,17.955,14.87834,14.79999,12.90469,,
10/2/2018 21:00,20646,6.5,10.97167,24.36502,17.43667,14.97833,14.79999,12.87615,,
10/2/2018 22:00,20647,6.503334,10.92833,23.34501,16.98,15.07832,14.79999,12.83838,,
10/2/2018 23:00,20648,6.521667,10.975,24.425,16.38333,15.17834,14.79999,12.81991,,
10/3/2018 0:00,20649,6.5,10.925,23.53167,15.93667,15.22833,14.79999,12.80732,,
10/3/2018 1:00,20650,6.503333,10.97167,23.66501,15.59333,15.29999,14.79999,12.79641,,
10/3/2018 2:00,20651,6.521667,10.97833,23.96332,15.36499,15.29999,14.79999,12.77542,,
10/3/2018 3:00,20652,6.553336,10.975,24.52333,15.14333,15.29999,14.85334,12.75863,,
10/3/2018 4:00,20653,6.546668,10.975,24.195,14.89333,15.29999,14.90001,12.73597,,
10/3/2018 5:00,20654,6.525002,10.97167,24.2,14.64,15.29999,14.90001,12.71918,,
10/3/2018 6:00,20655,6.525001,10.92834,23.08333,14.39,15.29999,14.90001,12.69567,,
10/3/2018 7:00,20656,6.5,10.975,24.48,14.09,15.24667,14.90001,12.66797,,
10/3/2018 8:00,20657,6.474998,10.975,23.81165,13.84666,15.20001,14.90001,12.65286,,
10/3/2018 9:00,20658,6.503334,10.97167,23.08666,13.72167,15.20001,14.90001,13.57205,,
10/3/2018 10:00,20659,6.546668,10.95334,23.97168,13.75666,15.12166,14.90001,13.42431,,
10/3/2018 11:00,20660,6.528335,11,23.44998,14.23,15.09999,14.90001,13.42011,,
10/3/2018 12:00,20661,6.521667,10.975,23.335,15.21166,15.02167,14.90001,13.40668,,
10/3/2018 13:00,20662,6.528335,10.95,23.63,16.47167,15,14.90001,13.40164,,
10/3/2018 14:00,20663,6.521667,10.94667,24.11502,17.68333,15,14.90001,13.3966,,
10/3/2018 15:00,20664,6.528335,10.97833,23.61832,18.705,15,14.90001,13.37982,,
10/3/2018 16:00,20665,6.546668,10.975,23.91999,19.40667,15.05332,14.90001,13.33365,,
10/3/2018 17:00,20666,6.578337,10.975,24.23002,19.34667,15.12834,14.90001,13.37982,,
10/3/2018 18:00,20667,6.603337,11,23.82667,19.24333,15.22833,14.90001,13.41423,,
10/3/2018 19:00,20668,6.621671,10.95,24.58835,18.88,15.32834,14.90001,12.95254,,
10/3/2018 20:00,20669,6.575002,11.025,22.875,18.17333,15.42833,14.90001,12.8921,,
10/3/2018 21:00,20670,6.575003,11,23.75666,17.37666,15.52833,14.925,12.86188,,
10/3/2018 22:00,20671,6.650002,10.99667,22.97166,16.83666,15.62833,14.95333,12.84341,,
10/3/2018 23:00,20672,6.625001,10.97833,23.63999,16.43667,15.70001,15,12.83082,,
10/4/2018 0:00,20673,6.546668,10.94667,24.17167,16.11833,15.72833,15,12.81571,,
10/4/2018 1:00,20674,6.5,10.925,22.91,15.86499,15.79999,15,12.79892,,
10/4/2018 2:00,20675,6.525002,10.97833,23.19166,15.59,15.79999,15,12.78465,,
10/4/2018 3:00,20676,6.525002,10.94666,24.28334,15.28999,15.79666,15,12.76535,,
10/4/2018 4:00,20677,6.453331,10.95001,23.415,14.96501,15.70001,15.07832,12.74688,,
10/4/2018 5:00,20678,6.518333,10.95,23.09666,14.71834,15.70001,15.09999,12.72338,,
10/4/2018 6:00,20679,6.421663,10.95,24.00668,14.51834,15.62166,15.09999,12.69819,,
10/4/2018 7:00,20680,6.381666,10.95001,23.11666,14.23666,15.59999,15.09999,12.66797,,
10/4/2018 8:00,20681,6.474999,10.97501,23.00834,13.89,15.57166,15.09999,12.64111,,
10/4/2018 9:00,20682,6.45,10.95001,24.26001,13.70001,15.5,15.09999,12.67469,,
10/4/2018 10:00,20683,6.41833,10.97833,23.06501,13.75333,15.44668,15.09999,12.64783,,
10/4/2018 11:00,20684,6.399999,10.92833,23.635,13.935,15.39667,15.09999,12.99535,,
10/4/2018 12:00,20685,6.353331,10.99334,23.13166,14.18167,15.29999,15.09999,13.26062,,
10/4/2018 13:00,20686,6.399996,10.95334,24.95165,14.51667,15.27167,15.09999,13.47215,,
10/4/2018 14:00,20687,6.371665,10.975,24.03334,15.095,15.20001,15.09999,13.54854,,
10/4/2018 15:00,20688,6.45,10.975,25.38001,15.64167,15.20001,15.09999,13.24551,,
10/4/2018 16:00,20689,6.481668,11.00001,23.68166,15.92834,15.20001,15.09999,13.4604,,
10/4/2018 17:00,20690,6.575001,11.00333,23.29666,16.05332,15.20001,15.09999,13.03061,,
10/4/2018 18:00,20691,6.478333,11.01833,23.38502,15.99001,15.20001,15.09999,12.97017,,
10/4/2018 19:00,20692,6.525001,10.95333,23.20335,15.66499,15.20001,15.09999,12.87363,,
10/4/2018 20:00,20693,6.556668,11.025,24.45666,15.33667,15.20001,15.09999,12.83922,,
10/4/2018 21:00,20694,6.621669,11,23.23501,14.90834,15.20001,15.09999,12.78465,,
10/4/2018 22:00,20695,6.55,11,24.34501,14.49334,15.20001,15.09999,12.72505,,
10/4/2018 23:00,20696,6.699997,11,23.04334,14.265,15.20001,15.09999,12.64699,,
10/5/2018 0:00,20697,6.784997,10.97167,23.06668,13.99001,15.20001,15.09999,12.61089,,
10/5/2018 1:00,20698,7.401663,10.975,23.95,13.74334,15.20001,15.09999,12.5983,,
10/5/2018 2:00,20699,8.098332,11.00333,25.29666,13.49001,15.17166,15.09999,12.5899,,
10/5/2018 3:00,20700,8.691669,10.975,23.49,13.24334,15.09999,15.09999,12.59074,,
10/5/2018 4:00,20701,9.166665,11.02833,23.52167,13.07167,15.09666,15.09999,12.57983,,
10/5/2018 5:00,20702,9.528332,10.99667,23.83167,12.89333,15,15.09999,12.57731,,
10/5/2018 6:00,20703,9.838332,10.95,23.02167,12.69,14.97167,15.09999,12.56808,,
10/5/2018 7:00,20704,10.11001,11,23.52666,12.44667,14.90001,15.09999,12.56556,,
10/5/2018 8:00,20705,10.38167,11,23.725,12.29333,14.82166,15.09999,12.55968,,
10/5/2018 9:00,20706,10.58167,11.025,23.81833,12.12166,14.77167,15.09666,12.61509,,
10/5/2018 10:00,20707,10.78166,11,23.395,12.1,14.70001,15,13.48223,,
10/5/2018 11:00,20708,10.84666,11,23.30668,12.16,14.62166,15,13.57708,,
10/5/2018 12:00,20709,10.90667,11.025,24.48834,12.77667,14.54667,15,13.57121,,
10/5/2018 13:00,20710,11,11.05,23.76834,13.53,14.49667,15,13.57121,,
10/5/2018 14:00,20711,11.08167,11.07834,23.695,14.39833,14.40001,15,13.56449,,
10/5/2018 15:00,20712,11.225,11.02167,24.88,15.12668,14.40001,15,13.30679,,
10/5/2018 16:00,20713,11.25333,10.97167,23.16499,15.84167,14.40001,14.97167,13.55358,,
10/5/2018 17:00,20714,11.3,11.00333,24.28501,16.09666,14.40001,14.90001,13.61318,,
10/5/2018 18:00,20715,11.35667,11,23.83665,15.89,14.47833,14.90001,13.33784,,
10/5/2018 19:00,20716,11.5,11.00333,24.30167,15.50833,14.52833,14.90001,12.93239,,
10/5/2018 20:00,20717,11.475,11.07167,23.44499,14.87332,14.62834,14.90001,12.85685,,
10/5/2018 21:00,20718,11.55333,11,23.53168,14.10167,14.70001,14.90001,12.81907,,
10/5/2018 22:00,20719,11.575,11,23.83999,13.455,14.70001,14.90001,12.80312,,
10/5/2018 23:00,20720,11.62833,11,23.68665,12.93666,14.70001,14.90001,12.78969,,
10/6/2018 0:00,20721,11.675,11,24.33999,12.53667,14.70001,14.90001,12.76619,,
10/6/2018 1:00,20722,11.75,11.00667,24.08833,12.05834,14.69667,14.875,12.76115,,
