Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp
1/14/2019 10:00,23131,12.84667,21.49667,24.69999,-0.7000004,0.5,1.400001,12.45895
1/14/2019 11:00,23132,12.83167,21.45334,24.69999,-0.7033337,0.5,1.400001,13.95987
1/14/2019 12:00,23133,12.86833,21.5,24.69998,-0.7500001,0.5,1.400001,14.14958
1/14/2019 13:00,23134,12.725,21.5,24.69999,-0.7749997,0.5,1.400001,14.15798
1/14/2019 14:00,23135,12.78167,21.52499,24.72499,-0.7999995,0.5,1.400001,14.09922
1/14/2019 15:00,23136,12.875,21.475,24.69999,-0.7999995,0.5,1.400001,14.01611
1/14/2019 16:00,23137,12.8,21.5,24.72499,-0.746667,0.5,1.425001,13.9775
1/14/2019 17:00,23138,12.89334,21.47501,24.69999,-0.7000004,0.5,1.400001,13.99177
1/14/2019 18:00,23139,12.80667,21.52499,24.69999,-0.7000004,0.5,1.400001,14.06648
1/14/2019 19:00,23140,12.86499,21.52499,24.675,-0.7000004,0.5,1.400001,12.84509
1/14/2019 20:00,23141,12.83501,21.5,24.69999,-0.7000004,0.5,1.400001,12.72169
1/14/2019 21:00,23142,12.87833,21.52499,24.69999,-0.7000004,0.5,1.400001,12.65286
1/14/2019 22:00,23143,12.94667,21.5,24.69999,-0.7000004,0.5,1.400001,12.60585
1/14/2019 23:00,23144,12.82834,21.47501,24.72499,-0.7000004,0.5,1.400001,12.56136
1/15/2019 0:00,23145,12.94667,21.5,24.69999,-0.7000004,0.5,1.400001,12.52946
1/15/2019 1:00,23146,12.97833,21.52499,24.69999,-0.7283333,0.5,1.400001,12.50428
1/15/2019 2:00,23147,12.92167,21.5,24.72499,-0.7999995,0.5,1.400001,12.48665
1/15/2019 3:00,23148,12.90334,21.525,24.69999,-0.7999995,0.5,1.428334,12.47742
1/15/2019 4:00,23149,12.95001,21.50333,24.69999,-0.7999995,0.5,1.421668,12.45727
1/15/2019 5:00,23150,12.89666,21.52167,24.74668,-0.803333,0.5033333,1.425,12.43713
1/15/2019 6:00,23151,12.875,21.5,24.67832,-0.9000005,0.5466667,1.45,12.42873
1/15/2019 7:00,23152,12.875,21.5,24.72499,-0.9000005,0.5,1.453333,12.4153
1/15/2019 8:00,23153,12.81833,21.5,24.69999,-0.9033337,0.5,1.475,12.4195
1/15/2019 9:00,23154,12.70001,21.5,24.67832,-1,0.5,1.5,12.42034
1/15/2019 10:00,23155,12.70001,21.5,24.69666,-1,0.5250001,1.450001,12.42705
1/15/2019 11:00,23156,12.69667,21.52499,24.72501,-1,0.5,1.5,12.65118
1/15/2019 12:00,23157,12.62834,21.5,24.72499,-1,0.5533335,1.421668,12.8963
1/15/2019 13:00,23158,12.57167,21.5,24.675,-1,0.5466667,1.400001,13.3731
1/15/2019 14:00,23159,12.64,21.52833,24.69999,-1,0.525,1.45,13.6115
1/15/2019 15:00,23160,12.50334,21.52167,24.69999,-1,0.525,1.45,13.72986
1/15/2019 16:00,23161,12.44667,21.5,24.69999,-0.9716671,0.5,1.400001,13.47467
1/15/2019 17:00,23162,12.41,21.5,24.74998,-0.9000005,0.5,1.453334,13.107
1/15/2019 18:00,23163,12.45,21.5,24.69999,-0.8466662,0.5,1.446667,12.98444
1/15/2019 19:00,23164,12.47167,21.52833,24.72165,-0.7999995,0.5,1.403334,12.79473
1/15/2019 20:00,23165,12.60666,21.54666,24.70332,-0.7999995,0.5,1.471667,12.74016
1/15/2019 21:00,23166,12.69667,21.5,24.69999,-0.7999995,0.5,1.403334,12.70323
1/15/2019 22:00,23167,12.62834,21.525,24.70333,-0.746667,0.5,1.446667,12.67804
1/15/2019 23:00,23168,12.65001,21.5,24.72166,-0.7000004,0.5,1.425001,12.66293
1/16/2019 0:00,23169,12.64667,21.525,24.72499,-0.7000004,0.5,1.403334,12.63943
1/16/2019 1:00,23170,12.67834,21.5,24.69999,-0.7000004,0.5,1.446667,12.61593
1/16/2019 2:00,23171,12.70001,21.525,24.69999,-0.7000004,0.5,1.425001,12.5941
1/16/2019 3:00,23172,12.70334,21.525,24.69999,-0.7000004,0.5,1.400001,12.5664
1/16/2019 4:00,23173,12.82166,21.50333,24.69999,-0.7000004,0.5,1.425,12.54373
1/16/2019 5:00,23174,12.77499,21.52167,24.72501,-0.7000004,0.5,1.400001,12.51184
1/16/2019 6:00,23175,12.77501,21.5,24.69999,-0.7000004,0.5,1.400001,12.49253
1/16/2019 7:00,23176,12.78166,21.50666,24.69999,-0.7000004,0.5,1.403334,12.47742
1/16/2019 8:00,23177,12.875,21.56833,24.69999,-0.7000004,0.5,1.421668,12.46147
1/16/2019 9:00,23178,12.77501,21.5,24.72501,-0.7000004,0.5,1.400001,12.45056
1/16/2019 10:00,23179,12.875,21.47501,24.69666,-0.7000004,0.5,1.400001,12.44048
1/16/2019 11:00,23180,12.92834,21.525,24.70335,-0.7000004,0.5,1.400001,12.43545
1/16/2019 12:00,23181,12.975,21.47501,24.69999,-0.7000004,0.5,1.400001,12.43881
1/16/2019 13:00,23182,13.00333,21.52499,24.69999,-0.6216667,0.5,1.400001,12.43881
1/16/2019 14:00,23183,13.09666,21.5,24.74998,-0.6000001,0.5,1.400001,12.43629
1/16/2019 15:00,23184,13.00333,21.50333,24.75001,-0.6000001,0.5,1.400001,13.10364
1/16/2019 16:00,23185,13.05,21.52167,24.70333,-0.6000001,0.5,1.400001,13.69796
1/16/2019 17:00,23186,13.05,21.5,24.74665,-0.6000001,0.5,1.400001,13.12127
1/16/2019 18:00,23187,13.10334,21.5,24.69999,-0.6000001,0.5,1.400001,12.96429
1/16/2019 19:00,23188,13.09999,21.49667,24.69999,-0.6000001,0.5,1.400001,12.7813
1/16/2019 20:00,23189,13.11834,21.47833,24.72499,-0.6000001,0.5,1.400001,12.73513
1/16/2019 21:00,23190,13.10667,21.5,24.72832,-0.6000001,0.5,1.400001,12.69735
1/16/2019 22:00,23191,13.15001,21.52499,24.72166,-0.5216666,0.5,1.400001,12.65454
1/16/2019 23:00,23192,13.125,21.5,24.675,-0.5,0.5,1.400001,12.62936
1/17/2019 0:00,23193,13.19333,21.52499,24.72499,-0.5,0.5,1.400001,12.60082
1/17/2019 1:00,23194,13.08167,21.52499,24.72501,-0.5,0.5,1.400001,12.58403
1/17/2019 2:00,23195,13.22499,21.52499,24.67498,-0.5,0.5,1.400001,12.55129
1/17/2019 3:00,23196,13.30333,21.52499,24.69999,-0.5,0.5,1.400001,12.50932
1/17/2019 4:00,23197,13.35334,21.5,24.72165,-0.5,0.5,1.400001,12.47154
1/17/2019 5:00,23198,13.37501,21.52499,24.67832,-0.5,0.5,1.400001,12.44384
1/17/2019 6:00,23199,13.39667,21.54999,24.69999,-0.5,0.5,1.400001,12.42789
1/17/2019 7:00,23200,13.35334,21.49667,24.72499,-0.5,0.5,1.400001,12.41446
1/17/2019 8:00,23201,13.32501,21.47833,24.74999,-0.5,0.5,1.400001,12.40607
1/17/2019 9:00,23202,13.37834,21.5,24.69999,-0.5,0.5,1.400001,12.40775
1/17/2019 10:00,23203,13.47501,21.5,24.69999,-0.5,0.5,1.400001,12.41698
1/17/2019 11:00,23204,13.525,21.52499,24.69999,-0.5,0.5,1.400001,12.56388
1/17/2019 12:00,23205,13.52833,21.54999,24.69999,-0.5,0.5,1.400001,12.67469
1/17/2019 13:00,23206,13.50001,21.54999,24.69999,-0.5,0.5,1.400001,12.91728
1/17/2019 14:00,23207,13.52166,21.52833,24.70333,-0.5,0.5033333,1.400001,12.77962
1/17/2019 15:00,23208,13.55333,21.52167,24.72166,-0.5,0.5216666,1.400001,12.85181
1/17/2019 16:00,23209,13.525,21.5,24.72499,-0.4216664,0.5283334,1.400001,12.80564
1/17/2019 17:00,23210,13.54999,21.5,24.69999,-0.4499999,0.5216666,1.400001,12.61761
1/17/2019 18:00,23211,13.59999,21.54999,24.69999,-0.3999998,0.5033333,1.400001,12.55465
1/17/2019 19:00,23212,13.59999,21.50333,24.69999,-0.3999998,0.5466667,1.400001,12.47154
1/17/2019 20:00,23213,13.62167,21.52167,24.69666,-0.3999998,0.5,1.400001,12.42453
1/17/2019 21:00,23214,13.55334,21.52499,24.68166,-0.3999998,0.5283334,1.400001,12.40775
1/17/2019 22:00,23215,13.59999,21.50333,24.72166,-0.3999998,0.5466667,1.400001,12.39935
1/17/2019 23:00,23216,13.675,21.54666,24.75001,-0.3999998,0.5533334,1.400001,12.39767
1/18/2019 0:00,23217,13.73166,21.54999,24.74998,-0.3999998,0.5716668,1.400001,12.38928
1/18/2019 1:00,23218,13.79666,21.5,24.69999,-0.3999998,0.5250001,1.400001,12.38676
1/18/2019 2:00,23219,13.725,21.52499,24.69999,-0.3999998,0.5783335,1.400001,12.37921
1/18/2019 3:00,23220,13.75,21.54999,24.69999,-0.3999998,0.5750001,1.400001,12.37669
1/18/2019 4:00,23221,13.72833,21.47834,24.69999,-0.3999998,0.5500001,1.400001,12.36913
1/18/2019 5:00,23222,13.74667,21.525,24.69999,-0.3999998,0.6000001,1.400001,12.3641
1/18/2019 6:00,23223,13.72167,21.54999,24.69999,-0.3716663,0.6000001,1.400001,12.36242
1/18/2019 7:00,23224,13.68167,21.525,24.72835,-0.3,0.6000001,1.400001,12.35738
1/18/2019 8:00,23225,13.74667,21.54667,24.74665,-0.3,0.575,1.400001,12.35486
1/18/2019 9:00,23226,13.75333,21.5,24.72499,-0.3,0.6000001,1.400001,12.34731
1/18/2019 10:00,23227,13.77167,21.52833,24.72832,-0.3,0.6000001,1.400001,12.36242
1/18/2019 11:00,23228,13.70334,21.54666,24.72499,-0.3,0.6000001,1.400001,12.4237
1/18/2019 12:00,23229,13.72501,21.52499,24.77499,-0.3,0.6000001,1.400001,12.60166
1/18/2019 13:00,23230,13.775,21.52499,24.74665,-0.3,0.6000001,1.400001,12.82998
1/18/2019 14:00,23231,13.775,21.5,24.70333,-0.3,0.6000001,1.400001,13.46208
1/18/2019 15:00,23232,13.79999,21.5,24.74665,-0.3,0.6000001,1.400001,13.24047
1/18/2019 16:00,23233,13.79999,21.52499,24.70333,-0.3,0.6000001,1.400001,13.11539
1/18/2019 17:00,23234,13.775,21.525,24.74668,-0.3,0.6000001,1.400001,12.92316
1/18/2019 18:00,23235,13.725,21.54999,24.75001,-0.3,0.6000001,1.400001,12.84341
1/18/2019 19:00,23236,13.79999,21.50333,24.70333,-0.3,0.6000001,1.400001,12.70827
1/18/2019 20:00,23237,13.79999,21.57499,24.72166,-0.3,0.6000001,1.400001,12.63272
1/18/2019 21:00,23238,13.82499,21.52167,24.72501,-0.3,0.6000001,1.400001,12.59242
1/18/2019 22:00,23239,13.79999,21.55332,24.69999,-0.3,0.6000001,1.400001,12.55968
1/18/2019 23:00,23240,13.79999,21.54999,24.70333,-0.3,0.6000001,1.400001,12.52779
1/19/2019 0:00,23241,13.85334,21.52167,24.72166,-0.3,0.6000001,1.425001,12.48665
1/19/2019 1:00,23242,13.87166,21.50333,24.72835,-0.3,0.6000001,1.400001,12.45979
1/19/2019 2:00,23243,13.80333,21.57166,24.74999,-0.3,0.6000001,1.400001,12.44048
1/19/2019 3:00,23244,13.875,21.54999,24.74668,-0.3,0.6000001,1.425,12.41614
1/19/2019 4:00,23245,13.925,21.54999,24.74998,-0.3,0.6000001,1.400001,12.38172
1/19/2019 5:00,23246,13.95,21.54999,24.70666,-0.3,0.6000001,1.400001,12.3557
1/19/2019 6:00,23247,13.98166,21.52499,24.74332,-0.3,0.6000001,1.403334,12.33639
1/19/2019 7:00,23248,14.07167,21.5,24.74998,-0.3,0.6000001,1.421668,12.31876
1/19/2019 8:00,23249,14.07833,21.54999,24.70333,-0.3,0.6000001,1.403334,12.30869
1/19/2019 9:00,23250,14.09999,21.57499,24.74665,-0.3,0.6000001,1.425001,12.31037
1/19/2019 10:00,23251,14.10333,21.525,24.75335,-0.3,0.6000001,1.421668,12.3196
1/19/2019 11:00,23252,14.20001,21.6,24.72499,-0.3,0.6000001,1.400001,12.34815
1/19/2019 12:00,23253,14.27832,21.57499,24.72166,-0.3,0.6000001,1.425001,12.40103
1/19/2019 13:00,23254,14.275,21.54999,24.72499,-0.3,0.6000001,1.425,12.90469
1/19/2019 14:00,23255,14.29999,21.52833,24.72499,-0.3,0.6000001,1.400001,13.42599
1/19/2019 15:00,23256,14.40001,21.55,24.75335,-0.3,0.6000001,1.453334,13.14981
1/19/2019 16:00,23257,14.29999,21.54999,24.74999,-0.3,0.6000001,1.471667,13.01466
1/19/2019 17:00,23258,14.36333,21.52167,24.74668,-0.3,0.6000001,1.425,12.93659
1/19/2019 18:00,23259,14.675,21.5,24.69999,-0.3,0.6000001,1.453333,12.81655
1/19/2019 19:00,23260,14.70334,21.55666,24.75335,-0.3,0.6000001,1.471667,12.67385
1/19/2019 20:00,23261,14.85001,21.59332,24.74999,-0.3,0.6000001,1.425001,12.62684
1/19/2019 21:00,23262,14.88167,21.58499,24.77168,-0.3,0.6000001,1.428334,12.5899
1/19/2019 22:00,23263,14.97501,21.59,24.72501,-0.3,0.6000001,1.5,12.56388
1/19/2019 23:00,23264,15,21.55333,24.69999,-0.3,0.6000001,1.471667,12.53954
1/20/2019 0:00,23265,15.13167,21.525,24.70333,-0.3,0.6000001,1.478333,12.511
1/20/2019 1:00,23266,15.22833,21.57499,24.72166,-0.3,0.6000001,1.5,12.48413
1/20/2019 2:00,23267,15.275,21.54666,24.69999,-0.3,0.6000001,1.5,12.45056
1/20/2019 3:00,23268,15.29999,21.50333,24.74998,-0.3,0.6000001,1.5,12.42034
1/20/2019 4:00,23269,15.38166,21.54667,24.72499,-0.3,0.6000001,1.5,12.38592
1/20/2019 5:00,23270,15.5,21.55333,24.72499,-0.3,0.6000001,1.5,12.3599
1/20/2019 6:00,23271,15.50333,21.57166,24.72499,-0.3,0.6000001,1.5,12.33891
1/20/2019 7:00,23272,15.57166,21.57499,24.72499,-0.3,0.6000001,1.5,12.32716
1/20/2019 8:00,23273,15.62833,21.55332,24.72832,-0.3,0.6000001,1.5,12.31876
1/20/2019 9:00,23274,15.63167,21.54666,24.74668,-0.3,0.6250001,1.5,12.31457
1/20/2019 10:00,23275,15.74999,21.57832,24.72832,-0.3,0.6000001,1.5,12.32548
1/20/2019 11:00,23276,15.775,21.57166,24.74999,-0.3,0.6000001,1.5,12.74604
1/20/2019 12:00,23277,15.825,21.54999,24.77501,-0.3,0.6750003,1.5,13.12127
1/20/2019 13:00,23278,15.87501,21.535,24.75002,-0.3,0.6283337,1.5,13.28496
1/20/2019 14:00,23279,15.90667,21.59333,24.74665,-0.3,0.671667,1.5,13.78359
1/20/2019 15:00,23280,15.97501,21.57499,24.72501,-0.3,0.6783337,1.5,13.27489
1/20/2019 16:00,23281,16.10667,21.57499,24.69999,-0.3,0.6750003,1.5,13.12295
1/20/2019 17:00,23282,16.12501,21.59999,24.72499,-0.3,0.7000004,1.5,12.95254
1/20/2019 18:00,23283,16.175,21.57499,24.72501,-0.3,0.7000004,1.5,12.77794
1/20/2019 19:00,23284,16.25333,21.59999,24.75335,-0.3,0.7000004,1.5,12.70071
1/20/2019 20:00,23285,16.25334,21.64666,24.74665,-0.3,0.7000004,1.5,12.63188
1/20/2019 21:00,23286,16.36834,21.52833,24.77501,-0.3,0.7000004,1.5,12.61677
1/20/2019 22:00,23287,16.385,21.59667,24.72832,-0.3,0.7000004,1.5,12.58739
1/20/2019 23:00,23288,16.49667,21.57499,24.77501,-0.3,0.7000004,1.5,12.56304
1/21/2019 0:00,23289,16.47833,21.58165,24.74665,-0.3,0.7000004,1.5,12.54373
1/21/2019 1:00,23290,16.5,21.62165,24.75001,-0.3,0.7000004,1.5,12.51268
1/21/2019 2:00,23291,16.57499,21.55,24.77834,-0.3,0.7000004,1.5,12.48749
1/21/2019 3:00,23292,16.60334,21.57499,24.72499,-0.3,0.7000004,1.5,12.47574
1/21/2019 4:00,23293,16.60333,21.525,24.74665,-0.3,0.7000004,1.5,12.45308
1/21/2019 5:00,23294,16.71833,21.59999,24.75332,-0.3,0.7000004,1.5,12.42789
1/21/2019 6:00,23295,16.76333,21.575,24.77501,-0.3,0.7000004,1.5,12.39096
1/21/2019 7:00,23296,16.90334,21.54999,24.72499,-0.3,0.7000004,1.5,12.37333
1/21/2019 8:00,23297,16.975,21.62499,24.82167,-0.3,0.7000004,1.5,12.35402
1/21/2019 9:00,23298,17.02499,21.57499,24.69999,-0.3,0.7000004,1.5,12.34059
1/21/2019 10:00,23299,17.07832,21.62499,24.69999,-0.3,0.7000004,1.5,12.33807
1/21/2019 11:00,23300,17.10332,21.57499,24.77501,-0.3,0.7000004,1.5,12.35654
1/21/2019 12:00,23301,17.19999,21.625,24.72501,-0.3,0.7000004,1.5,12.43964
1/21/2019 13:00,23302,17.27832,21.57499,24.72501,-0.3,0.7000004,1.5,12.61425
1/21/2019 14:00,23303,17.29999,21.62499,24.70333,-0.3,0.7000004,1.5,12.93743
1/21/2019 15:00,23304,17.32833,21.59999,24.74999,-0.3,0.7000004,1.5,13.06335
1/21/2019 16:00,23305,17.375,21.57499,24.77168,-0.3,0.7000004,1.5,13.13302
1/21/2019 17:00,23306,17.40334,21.54999,24.77835,-0.3,0.7000004,1.5,13.10532
1/21/2019 18:00,23307,17.50333,21.59999,24.825,-0.3,0.7000004,1.5,12.97101
1/21/2019 19:00,23308,17.59999,21.625,24.77165,-0.3,0.7000004,1.5,12.72086
1/21/2019 20:00,23309,17.59999,21.59999,24.72499,-0.3,0.7000004,1.5,12.61425
1/21/2019 21:00,23310,17.60332,21.62499,24.72499,-0.3,0.7000004,1.5,12.56388
1/21/2019 22:00,23311,17.68167,21.59999,24.75665,-0.3,0.7000004,1.5,12.51855
1/21/2019 23:00,23312,17.76833,21.62498,24.77166,-0.3,0.7000004,1.5,12.48497
1/22/2019 0:00,23313,17.77833,21.625,24.77501,-0.3,0.7000004,1.5,12.44384
1/22/2019 1:00,23314,17.87501,21.59999,24.74668,-0.3,0.7000004,1.5,12.39935
1/22/2019 2:00,23315,17.79999,21.59666,24.77835,-0.3,0.7000004,1.5,12.35318
1/22/2019 3:00,23316,17.87835,21.60333,24.77168,-0.3,0.7000004,1.5,12.31457
1/22/2019 4:00,23317,17.90001,21.59999,24.77834,-0.3,0.7000004,1.5,12.28267
1/22/2019 5:00,23318,17.90001,21.59665,24.72166,-0.3,0.7000004,1.5,12.25497
1/22/2019 6:00,23319,17.90334,21.54999,24.72501,-0.3,0.7000004,1.5,12.23062
1/22/2019 7:00,23320,17.97501,21.57832,24.8,-0.3,0.7000004,1.5,12.23146
1/22/2019 8:00,23321,18,21.59999,24.72501,-0.3,0.7000004,1.5,12.23734
1/22/2019 9:00,23322,18,21.62499,24.75001,-0.3,0.7000004,1.5,12.23566
1/22/2019 10:00,23323,18,21.59665,24.70666,-0.3,0.7000004,1.5,12.25916
1/22/2019 11:00,23324,18.03166,21.57832,24.79668,-0.3,0.7000004,1.5,14.1882
1/22/2019 12:00,23325,18.14666,21.65,24.77499,-0.3,0.7000004,1.5,13.99932
1/22/2019 13:00,23326,18.09999,21.60332,24.74668,-0.3,0.7000004,1.5,13.86585
1/22/2019 14:00,23327,18.14999,21.62165,24.77832,-0.3,0.7000004,1.5,13.82556
1/22/2019 15:00,23328,18.17834,21.59999,24.74332,-0.3,0.7000004,1.5,13.80037
1/22/2019 16:00,23329,18.225,21.59999,24.72834,-0.3,0.7000004,1.5,13.79618
1/22/2019 17:00,23330,18.27833,21.59999,24.80001,-0.3,0.7000004,1.5,13.82556
1/22/2019 18:00,23331,18.3,21.64999,24.70333,-0.3,0.7000004,1.5,13.23879
1/22/2019 19:00,23332,18.3,21.59999,24.75002,-0.3,0.7000004,1.5,12.88371
1/22/2019 20:00,23333,18.32833,21.62499,24.79999,-0.3,0.7000004,1.5,12.72086
1/22/2019 21:00,23334,18.375,21.59999,24.80001,-0.3,0.7250003,1.5,12.65958
1/22/2019 22:00,23335,18.37501,21.625,24.72498,-0.3,0.7499999,1.5,12.61928
1/22/2019 23:00,23336,18.35001,21.60332,24.80001,-0.3,0.7283334,1.5,12.57983
1/23/2019 0:00,23337,18.45,21.64666,24.74668,-0.3,0.7500002,1.5,12.54373
1/23/2019 1:00,23338,18.45001,21.59999,24.74998,-0.3,0.7999995,1.5,12.51771
1/23/2019 2:00,23339,18.45667,21.59999,24.72499,-0.3,0.7999995,1.5,12.50008
1/23/2019 3:00,23340,18.47501,21.59999,24.74998,-0.3,0.7999995,1.5,12.47994
1/23/2019 4:00,23341,18.52166,21.64999,24.77499,-0.3,0.7999995,1.5,12.47154
1/23/2019 5:00,23342,18.52833,21.59999,24.73166,-0.3,0.7999995,1.5,12.45979
1/23/2019 6:00,23343,18.59999,21.59999,24.77168,-0.3,0.7999995,1.5,12.45559
1/23/2019 7:00,23344,18.6,21.59999,24.77501,-0.3,0.7999995,1.5,12.46567
1/23/2019 8:00,23345,18.57166,21.625,24.74999,-0.3,0.7999995,1.5,12.46483
1/23/2019 9:00,23346,18.57832,21.65,24.79665,-0.3,0.7999995,1.5,12.46735
1/23/2019 10:00,23347,18.59999,21.59999,24.70333,-0.3,0.7999995,1.5,12.47238
1/23/2019 11:00,23348,18.59666,21.63166,24.79668,-0.3,0.7999995,1.5,12.52695
1/23/2019 12:00,23349,18.60333,21.61833,24.77834,-0.3,0.7999995,1.5,12.59326
1/23/2019 13:00,23350,18.60332,21.59999,24.77835,-0.3,0.7999995,1.5,12.83166
1/23/2019 14:00,23351,18.64666,21.64999,24.79668,-0.3,0.7999995,1.5,12.96261
1/23/2019 15:00,23352,18.62833,21.62498,24.82167,-0.3,0.7999995,1.5,13.06671
1/23/2019 16:00,23353,18.675,21.60332,24.77501,-0.3,0.7999995,1.5,13.05327
1/23/2019 17:00,23354,18.7,21.64666,24.75335,-0.3,0.7999995,1.5,13.00627
1/23/2019 18:00,23355,18.7,21.62832,24.77168,-0.3,0.7999995,1.5,12.80228
1/23/2019 19:00,23356,18.7,21.72165,24.70333,-0.3,0.7999995,1.5,12.63523
1/23/2019 20:00,23357,18.7,21.65,24.82501,-0.3,0.7999995,1.5,12.57228
1/23/2019 21:00,23358,18.7,21.62498,24.80001,-0.3,0.7999995,1.5,12.52611
1/23/2019 22:00,23359,18.7,21.59999,24.80001,-0.3,0.7999995,1.5,12.49673
1/23/2019 23:00,23360,18.725,21.59999,24.82168,-0.3,0.7999995,1.525,12.48246
1/24/2019 0:00,23361,18.70334,21.70332,24.72832,-0.3,0.7999995,1.525,12.46986
1/24/2019 1:00,23362,18.77167,21.69665,24.77501,-0.3,0.7999995,1.574999,12.45308
1/24/2019 2:00,23363,18.725,21.59999,24.77168,-0.3,0.7999995,1.5,12.43964
1/24/2019 3:00,23364,18.7,21.62498,24.80335,-0.3,0.7999995,1.578332,12.43041
1/24/2019 4:00,23365,18.7,21.62498,24.79667,-0.3,0.7999995,1.599999,12.4153
1/24/2019 5:00,23366,18.72833,21.63166,24.72499,-0.3,0.7999995,1.574999,12.40019
1/24/2019 6:00,23367,18.77167,21.64332,24.80335,-0.3,0.7999995,1.55,12.3834
1/24/2019 7:00,23368,18.70667,21.65,24.77166,-0.3,0.7999995,1.599999,12.36661
1/24/2019 8:00,23369,18.82166,21.62499,24.70333,-0.3,0.7999995,1.599999,12.34731
1/24/2019 9:00,23370,18.75001,21.59999,24.72166,-0.3,0.7999995,1.599999,12.32968
1/24/2019 10:00,23371,18.8,21.63166,24.77501,-0.3,0.7999995,1.574999,12.3238
1/24/2019 11:00,23372,18.825,21.74666,24.77502,-0.3,0.7999995,1.599999,13.10616
1/24/2019 12:00,23373,18.775,21.67498,24.78167,-0.3,0.7999995,1.574999,13.11707
1/24/2019 13:00,23374,18.77167,21.67167,24.82501,-0.3,0.7999995,1.599999,13.34288
1/24/2019 14:00,23375,18.77833,21.62498,24.77502,-0.3,0.7999995,1.599999,13.49062
1/24/2019 15:00,23376,18.775,21.67832,24.77166,-0.3,0.7999995,1.599999,13.56953
1/24/2019 16:00,23377,18.72167,21.67499,24.80334,-0.3,0.7999995,1.599999,13.14813
1/24/2019 17:00,23378,18.74999,21.72166,24.84666,-0.3,0.7999995,1.599999,13.03648
1/24/2019 18:00,23379,18.7,21.625,24.77168,-0.3,0.7999995,1.599999,12.84174
1/24/2019 19:00,23380,18.7,21.70335,24.78166,-0.3,0.7999995,1.599999,12.70071
1/24/2019 20:00,23381,18.73167,21.72166,24.82168,-0.3,0.7999995,1.599999,12.67469
1/24/2019 21:00,23382,18.76834,21.62832,24.84669,-0.3,0.7999995,1.599999,12.64279
1/24/2019 22:00,23383,18.72833,21.67165,24.75665,-0.3,0.7999995,1.599999,12.62012
1/24/2019 23:00,23384,18.825,21.65333,24.77165,-0.3,0.7999995,1.599999,12.58571
1/25/2019 0:00,23385,18.75333,21.72499,24.85334,-0.3,0.7999995,1.599999,12.56892
1/25/2019 1:00,23386,18.82166,21.72499,24.79666,-0.3,0.7999995,1.599999,12.54961
1/25/2019 2:00,23387,18.79666,21.70332,24.75,-0.3,0.803333,1.599999,12.53282
1/25/2019 3:00,23388,18.75333,21.8,24.74999,-0.3,0.8216661,1.599999,12.51184
1/25/2019 4:00,23389,18.75001,21.74334,24.80001,-0.3,0.7999995,1.599999,12.49169
1/25/2019 5:00,23390,18.82833,21.70333,24.825,-0.3,0.7999995,1.599999,12.46651
1/25/2019 6:00,23391,18.79999,21.64999,24.79999,-0.3,0.7999995,1.599999,12.443
1/25/2019 7:00,23392,18.87167,21.72501,24.725,-0.3,0.803333,1.599999,12.41614
1/25/2019 8:00,23393,18.77833,21.7,24.82501,-0.3,0.8750001,1.599999,12.38172
1/25/2019 9:00,23394,18.85,21.72833,24.74668,-0.3,0.8216661,1.599999,12.36242
1/25/2019 10:00,23395,18.87501,21.74665,24.73166,-0.3,0.7999995,1.599999,12.35906
1/25/2019 11:00,23396,18.84668,21.72833,24.85,-0.3,0.8533332,1.599999,13.93049
1/25/2019 12:00,23397,18.8,21.77501,24.79666,-0.3,0.8249996,1.599999,13.86585
1/25/2019 13:00,23398,18.82166,21.725,24.74668,-0.3,0.8499998,1.599999,13.77939
1/25/2019 14:00,23399,18.80334,21.71834,24.80335,-0.3,0.8466667,1.599999,13.73154
1/25/2019 15:00,23400,18.8,21.75333,24.77168,-0.3,0.8750004,1.599999,13.71643
1/25/2019 16:00,23401,18.74667,21.8,24.80334,-0.3,0.8533332,1.599999,13.79282
1/25/2019 17:00,23402,18.77833,21.72499,24.8,-0.3,0.9000005,1.599999,13.45201
1/25/2019 18:00,23403,18.85001,21.73168,24.80334,-0.3,0.9000005,1.599999,13.78694
1/25/2019 19:00,23404,18.775,21.77166,24.82168,-0.3,0.8750001,1.599999,12.92904
1/25/2019 20:00,23405,18.82833,21.77167,24.77835,-0.3,0.8716664,1.599999,12.76703
1/25/2019 21:00,23406,18.84667,21.8,24.78999,-0.3,0.8783338,1.599999,12.71582
1/25/2019 22:00,23407,18.80001,21.72833,24.78502,-0.3,0.8750004,1.599999,12.68896
1/25/2019 23:00,23408,18.775,21.77501,24.85,-0.3,0.8750001,1.599999,12.66126
1/26/2019 0:00,23409,18.775,21.77499,24.84001,-0.3,0.8750004,1.599999,12.64279
1/26/2019 1:00,23410,18.825,21.725,24.78168,-0.3,0.9000005,1.599999,12.62768
1/26/2019 2:00,23411,18.80333,21.8,24.75001,-0.3,0.9000005,1.599999,12.61341
1/26/2019 3:00,23412,18.84667,21.79333,24.75335,-0.3,0.9000005,1.599999,12.59074
1/26/2019 4:00,23413,18.8,21.785,24.77499,-0.3,0.8749999,1.599999,12.56808
1/26/2019 5:00,23414,18.82833,21.79667,24.79334,-0.3,0.9000005,1.599999,12.54038
1/26/2019 6:00,23415,18.87168,21.77501,24.75335,-0.3,0.9000005,1.599999,12.51855
